"FECHA_OPERACION","CONCESION","OPERADOR","MUNICIPIO_ORIGEN","LATITUD_ORIGEN","LONGITUD_ORIGEN","MUNICIPIO_DESTINO","LATITUD_DESTINO","LONGITUD_DESTINO","TIPO_CARGA","PRODUCTO","PESO","RED","VAGONES_CARGA","VAGONES_PASAJEROS","CANTIDAD_PASAJEROS"
"2022 Aug 11 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","175"
"2019 Sep 07 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.506","PUBLICO","150","0","0"
"2019 Dec 15 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.500","PUBLICO","150","0","0"
"2019 Mar 12 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.520","PUBLICO","150","0","0"
"2021 Nov 12 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.559","PUBLICO","150","0","0"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2022 Sep 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","72"
"2020 Oct 06 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.524","PUBLICO","150","0","0"
"2019 May 05 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.549","PUBLICO","150","0","0"
"2021 Jul 07 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.515","PUBLICO","150","0","0"
"2019 Mar 20 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","8.896","PUBLICO","148","0","0"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Sep 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","13","420"
"2022 Mar 25 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","0","PUBLICO","0","0","0"
"2019 Aug 20 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.503","PUBLICO","150","0","0"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2018 Sep 09 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","10","399"
"2020 Jul 17 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","0","PUBLICO","0","0","0"
"2020 Jun 29 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.527","PUBLICO","150","0","0"
"2022 Sep 02 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.509","PUBLICO","150","0","0"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2023 Jun 17 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","13","510"
"2019 Sep 18 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.491","PUBLICO","150","0","0"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2023 Jul 08 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","809"
"2019 Apr 26 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","8.278","PUBLICO","138","0","0"
"2021 Nov 26 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.499","PUBLICO","150","0","0"
"2018 Apr 17 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.550","PUBLICO","150","0","0"
"2021 Aug 12 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.507","PUBLICO","150","0","0"
"2018 Feb 07 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.479","PUBLICO","150","0","0"
"2019 Nov 23 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","8.876","PUBLICO","148","0","0"
"2018 Jun 21 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.510","PUBLICO","150","0","0"
"2019 Mar 20 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.526","PUBLICO","150","0","0"
"2019 Mar 20 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.526","PUBLICO","150","0","0"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2022 Apr 20 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","4","165"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2023 Apr 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","54"
"2020 Mar 22 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.560","PUBLICO","150","0","0"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2022 Aug 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","4","206"
"2020 Aug 22 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.505","PUBLICO","150","0","0"
"2022 Jan 29 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.552","PUBLICO","150","0","0"
"2021 Nov 18 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.567","PUBLICO","150","0","0"
"2019 Oct 13 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.494","PUBLICO","150","0","0"
"2019 Oct 13 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.494","PUBLICO","150","0","0"
"2018 Sep 03 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","8.880","PUBLICO","148","0","0"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2022 Mar 22 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","12","873"
"2021 Jul 12 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.521","PUBLICO","150","0","0"
"2021 Jul 12 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.521","PUBLICO","150","0","0"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2019 Oct 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","739"
"2023 Apr 21 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.507","PUBLICO","150","0","0"
"2020 Feb 23 12:00:00 AM","FENOCO S.A","CI PRODECO","EL PASO","9,668470391","-73,7417884838","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","8.704","PUBLICO","145","0","0"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
"2023 Apr 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","666"
